,0
70776,1
78936,1
56380,0
66457,1
76503,1
68918,1
56942,0
1515,0
48485,0
54737,0
51984,0
55085,0
63557,1
86454,1
53049,0
72767,1
93454,1
79072,1
53755,0
17519,0
61542,1
73605,1
16107,0
43993,0
12598,0
89800,1
91037,1
14401,0
97617,1
77809,1
113400,1
58541,0
2421,0
96472,1
50801,0
103534,1
39534,0
21277,0
56236,0
112549,1
99363,1
67885,1
19182,0
19138,0
98497,1
78942,1
106317,1
58257,0
18329,0
11339,0
10932,0
57736,0
62984,1
42756,0
8860,0
75379,1
93027,1
33515,0
97932,1
74430,1
101693,1
113892,1
97835,1
77183,1
34894,0
63809,1
17802,0
106828,1
51871,0
65792,1
86586,1
19765,1
99465,1
50285,0
97050,1
71565,1
13142,0
112971,1
21194,0
47075,0
10501,0
92667,1
4811,0
102611,1
50448,0
181,0
87431,1
21824,0
16459,0
40516,0
72970,1
73524,1
84206,1
85254,1
16727,1
90992,1
27296,1
90726,1
4606,0
47551,0
66035,1
105452,1
30568,0
54028,0
43125,0
58550,0
112353,1
24877,1
50788,0
9650,0
25488,0
61234,0
96673,1
5187,0
54490,0
95939,1
83840,1
19043,0
44418,0
62170,1
22323,0
84783,1
99641,1
12668,0
89702,1
74367,1
33405,0
98668,1
35494,0
46329,0
86813,1
88408,1
29841,0
16251,0
21769,0
4727,0
1743,0
59348,0
87720,1
107087,1
107269,1
95769,1
31910,0
112339,1
57145,0
81120,1
81069,1
110525,1
104966,1
85348,1
113748,1
68485,1
22264,0
68563,1
30990,0
25577,0
5370,1
84033,1
92673,1
100226,1
60727,0
50155,0
33636,0
51731,0
27190,0
58782,0
76227,1
103296,1
31522,0
99618,1
14913,1
72315,1
105145,1
22715,0
36854,0
34317,0
13184,0
105098,1
22761,0
37997,0
80087,1
50313,0
97516,1
63145,1
21392,0
42469,0
40727,0
66081,1
84363,1
5616,0
44064,0
113847,1
6792,0
18174,0
5272,1
94228,1
283,0
70950,1
105168,1
20208,0
92322,1
33065,0
95568,1
61747,1
104281,1
72269,1
102592,1
60241,0
47358,0
55259,0
15623,0
3391,0
89151,1
52054,0
77705,1
84174,1
91336,1
60174,0
103512,1
31018,0
50352,0
6315,0
81596,1
43220,0
94108,1
977,0
47286,0
35076,0
29084,0
7467,0
3482,0
1986,0
3352,0
68326,1
33866,0
79687,1
84771,1
52563,0
26099,0
34574,0
76066,1
80872,1
15768,0
83146,1
29773,0
5276,1
50282,0
4490,0
93532,1
105953,1
88032,1
54565,0
43015,0
101893,1
106717,1
88346,1
105166,1
81598,1
34469,0
86209,1
17566,0
55010,0
100142,1
52624,0
33774,0
68015,1
18543,0
8725,0
26103,0
99649,1
39744,0
59268,0
19750,1
200,0
14475,0
86657,1
39562,0
81164,1
78304,1
52568,0
62395,1
70396,1
870,0
24407,0
88415,1
109162,1
95046,1
44714,0
38789,0
61812,1
31181,0
76906,1
35696,0
77223,1
100978,1
34523,0
6164,0
57877,0
49775,0
12310,0
96918,1
33542,0
88993,1
95534,1
74795,1
56699,0
23016,0
17378,0
40760,0
15580,0
97671,1
33295,0
102624,1
110229,1
111014,1
103381,1
17517,0
38093,0
102812,1
63579,1
87971,1
34264,0
94803,1
56627,0
50212,0
14050,0
1189,0
91106,1
64429,1
81414,1
84549,1
97922,1
63353,1
41380,0
69930,1
9639,0
62242,1
20194,0
52695,0
91168,1
85607,1
69294,1
69252,1
49973,0
11009,0
50695,0
70074,1
80791,1
3901,0
7857,0
55266,0
66630,1
16641,0
9565,0
65171,1
88751,1
84913,1
100793,1
35036,0
91616,1
102405,1
74352,1
49896,0
22371,0
13637,0
86153,1
107128,1
101208,1
95540,1
52918,0
103068,1
29047,0
105245,1
111631,1
102349,1
92593,1
13370,0
86528,1
82236,1
68341,1
56560,0
86433,1
36042,0
51593,0
87384,1
19148,0
1081,1
75648,1
2962,0
53918,0
20292,1
84665,1
96995,1
36210,0
103987,1
110212,1
95892,1
52677,0
87773,1
1860,0
92464,1
63349,1
103169,1
86737,1
8672,0
47805,0
100174,1
30991,0
7761,0
18106,0
20719,0
59134,0
91072,1
40432,0
21605,0
81152,1
95440,1
27572,0
49203,0
17526,1
78212,1
50454,0
17113,0
15545,0
19036,0
91216,1
37598,0
99220,1
104099,1
105838,1
77123,1
24394,0
55707,0
37912,0
75141,1
22288,0
95961,1
13883,0
81291,1
72783,1
99855,1
13599,0
50457,0
12147,0
27988,1
104260,1
87453,1
8915,0
97627,1
30294,1
22961,0
40588,0
35164,0
48267,0
65195,1
58485,0
21675,0
26263,0
22861,0
71880,1
55716,0
54499,0
26801,0
50972,0
15347,0
21656,0
17465,0
68753,1
51629,0
102598,1
106119,1
85793,1
43308,0
97132,1
70128,1
98608,1
76539,1
79742,1
26384,1
23938,0
14946,1
56945,0
60547,0
69411,1
110444,1
85787,1
84160,1
60087,0
37618,0
6985,0
22407,0
61003,0
42228,0
30794,0
95109,1
105915,1
6905,0
60406,0
21664,0
96485,1
46646,0
55419,0
43228,0
39364,0
105830,1
75433,1
110894,1
83653,1
114012,1
3007,0
107402,1
108720,1
110448,1
34537,0
77042,1
79502,1
31925,0
53991,0
40456,0
59573,0
25799,0
26074,0
10362,0
9102,0
14196,0
35253,0
37087,0
81772,1
67255,1
27753,0
4038,0
53761,0
62293,1
5852,0
13129,0
82323,1
89984,1
109561,1
103129,1
100718,1
49827,0
47412,0
38019,0
39169,0
50120,0
13825,0
27061,0
93637,1
16302,0
14549,0
32199,0
95777,1
99996,1
18553,0
89035,1
64973,1
29789,0
41837,0
67811,1
96787,1
48367,0
103781,1
65765,1
76451,1
25611,0
51518,0
36945,0
41823,0
111716,1
27101,1
71404,1
79130,1
113890,1
16909,0
7574,0
97752,1
97074,1
33472,0
59922,0
75219,1
47671,0
107604,1
20361,0
106168,1
96848,1
59027,0
12652,0
56445,0
2917,0
4067,0
25678,0
16690,0
66608,1
22017,0
66823,1
102424,1
39786,0
18611,0
93797,1
41181,0
6094,0
109041,1
52853,0
42621,0
92790,1
107597,1
101030,1
9924,0
85118,1
63923,1
21177,0
1495,0
90321,1
20668,0
32753,0
86767,1
112198,1
109597,1
22360,0
107609,1
100817,1
74299,1
20702,0
100023,1
30799,0
96496,1
13889,1
104110,1
103101,1
92942,1
84931,1
93638,1
39650,0
77601,1
102415,1
85047,1
10638,0
91044,1
102176,1
92949,1
78487,1
105539,1
109027,1
40602,0
36435,0
17705,0
48686,0
45,0
30030,0
49351,0
61625,1
35778,0
94004,1
25835,0
10957,0
73736,1
8933,0
68291,1
81506,1
2203,1
24816,0
13062,0
31630,0
80752,1
24277,0
49430,0
74852,1
76663,1
81931,1
90006,1
40759,0
47549,0
18666,1
83440,1
55197,0
87390,1
6159,0
87998,1
2730,0
71626,1
2841,0
88430,1
8152,0
26137,1
57177,0
29450,0
45505,0
62167,1
111129,1
78494,1
12007,0
99567,1
45206,0
13619,1
78615,1
9749,0
27762,0
10435,1
24751,0
14364,0
94631,1
96372,1
40045,0
51105,0
43173,0
103005,1
13811,0
52020,0
60752,0
96809,1
51228,0
100877,1
59192,0
68841,1
86823,1
82659,1
85659,1
7527,0
81065,1
91906,1
3782,0
4763,0
31309,1
3755,0
25210,0
13546,0
61666,1
80465,1
52317,0
101166,1
80708,1
104353,1
56621,0
5877,0
106100,1
87879,1
88756,1
1221,0
105551,1
87081,1
35569,0
109646,1
92791,1
108372,1
93890,1
49198,0
9839,0
18594,0
90728,1
19225,0
24026,0
32974,0
75699,1
21544,0
113056,1
31481,0
99886,1
98731,1
40328,0
94573,1
89167,1
75338,1
32040,0
83772,1
78646,1
37141,0
48861,0
67062,1
91599,1
76662,1
74262,1
61256,0
54415,0
107069,1
54230,0
20084,0
46924,0
48260,0
85322,1
43822,0
7273,0
29432,0
26766,1
19813,0
73537,1
50901,0
48694,0
33463,0
69708,1
22437,0
83333,1
56209,0
95170,1
45638,0
8862,0
20557,0
103810,1
98601,1
97373,1
42639,0
94875,1
91595,1
44746,0
12777,0
69058,1
67575,1
7989,0
112859,1
6065,0
49540,0
100336,1
10281,0
24171,0
60968,0
77054,1
61559,1
88690,1
106903,1
87564,1
71074,1
78288,1
76955,1
92418,1
29402,0
103576,1
110711,1
27082,0
87722,1
66221,1
616,0
80082,1
88440,1
60391,0
93879,1
67712,1
21507,0
77968,1
103490,1
76018,1
85821,1
81654,1
89850,1
23562,0
103529,1
44831,0
14395,0
65722,1
52687,0
1027,0
47733,0
7116,0
7550,0
19118,0
5079,0
11330,0
107405,1
65026,1
9603,0
98282,1
5845,0
6186,0
43531,0
94183,1
39448,0
33621,0
33649,0
57375,0
35031,0
3853,0
113936,1
29634,1
83819,1
75343,1
7238,1
46834,0
35581,0
34004,0
36662,0
9689,0
62835,1
62151,1
87354,1
30426,0
27403,0
35216,0
15763,0
88777,1
99647,1
86618,1
6257,0
77552,1
109169,1
3620,0
99900,1
36529,0
67198,1
51986,0
16748,0
12340,0
69367,1
10522,0
4331,0
5140,0
6024,0
96954,1
95396,1
69127,1
17556,0
54072,0
10602,0
40705,0
107928,1
38907,0
92088,1
91923,1
50125,0
77531,1
19980,0
42792,0
94158,1
40774,0
110356,1
11711,0
92249,1
42957,0
7536,0
67509,1
19204,0
63900,1
31624,0
8162,0
43000,0
58012,0
75858,1
41338,0
70369,1
38492,0
18512,0
77858,1
109384,1
220,0
48162,0
70145,1
95067,1
52915,0
27692,1
101312,1
104919,1
6038,0
35280,0
29094,0
47108,0
47349,0
79865,1
79411,1
85778,1
98476,1
35026,0
46753,0
65737,1
79721,1
51358,0
13066,0
52107,0
13857,1
13223,0
43675,0
4299,0
299,0
34272,0
110310,1
30782,1
61753,1
39030,0
64456,1
107816,1
27208,0
6807,0
68100,1
64601,1
30258,0
83609,1
2188,0
58912,0
76902,1
4901,0
77267,1
62104,1
47904,0
6414,1
79189,1
100459,1
97207,1
6219,0
34695,0
78950,1
81325,1
48978,0
57066,0
15967,0
90001,1
22839,0
70353,1
66867,1
49113,0
1978,0
72402,1
76069,1
111558,1
82173,1
104595,1
19115,1
66343,1
109780,1
110594,1
17434,1
11005,0
74084,1
55700,0
4225,1
17185,0
2893,0
133,0
60287,0
4416,0
15093,0
54629,0
38531,0
45752,0
102808,1
49546,0
28573,0
92087,1
30834,0
28388,0
31758,0
76507,1
78899,1
3380,0
4940,0
94082,1
34253,0
106951,1
104629,1
61627,1
83278,1
62205,1
52698,0
107926,1
9315,0
7202,0
6998,0
20923,0
28057,1
30554,0
86478,1
35103,0
59073,0
17198,0
89010,1
52356,0
36145,0
4976,0
97982,1
34859,0
13630,0
106332,1
62616,1
7028,1
14568,0
99435,1
68055,1
68788,1
113254,1
41230,0
93699,1
29631,0
64322,1
60323,0
54894,0
54704,0
58840,0
81585,1
36865,0
72930,1
47897,0
65258,1
77568,1
84074,1
73705,1
82294,1
66695,1
102294,1
17446,0
8422,0
60504,0
42610,0
60662,0
5516,0
73580,1
55520,0
67737,1
65202,1
62843,1
39193,0
52049,0
59240,0
79371,1
80649,1
107743,1
78590,1
97154,1
97851,1
78035,1
28993,0
64615,1
109126,1
63554,1
6517,0
42373,0
37355,0
111900,1
50181,0
104671,1
75782,1
3220,0
26743,0
52455,0
61547,1
10088,0
1280,0
21540,0
9066,0
98876,1
46412,0
21761,0
12364,0
44880,0
70925,1
10865,0
77378,1
13379,0
85929,1
99805,1
10105,0
40060,0
4667,0
52350,0
113663,1
94075,1
75052,1
9221,0
30713,0
70799,1
29478,0
106420,1
5617,1
92024,1
109499,1
41968,0
37183,0
76477,1
10605,0
22140,0
73937,1
50779,0
5261,0
26290,0
49557,0
20257,0
23729,0
55821,0
11984,0
58595,0
10632,0
59335,0
108386,1
41263,0
56282,0
56398,0
36522,0
71571,1
33769,0
20166,0
103773,1
99936,1
69657,1
103500,1
21061,0
10475,0
6782,0
87228,1
13314,0
17489,1
65248,1
85158,1
58652,0
98135,1
16881,0
81833,1
23477,0
31972,0
52048,0
24616,0
46252,0
94009,1
92126,1
111592,1
103575,1
83629,1
79441,1
111112,1
105485,1
32424,0
71750,1
113161,1
91487,1
92423,1
110249,1
61364,1
100408,1
48583,0
94351,1
73841,1
87500,1
95738,1
50193,0
64256,1
40056,0
75278,1
82948,1
41277,0
106029,1
41424,0
57688,0
63858,1
59486,0
34744,0
89682,1
41578,0
76272,1
89624,1
111979,1
36172,0
80033,1
44767,0
20295,0
100050,1
19472,1
84531,1
23967,0
46125,0
70885,1
88388,1
66173,1
6573,0
13695,0
93966,1
17381,1
84320,1
44641,0
51133,0
75585,1
35714,0
7154,0
24384,0
89518,1
86241,1
81648,1
103806,1
26892,0
104371,1
63007,1
17284,0
66736,1
58648,0
88730,1
91004,1
65482,1
105275,1
40529,0
100097,1
98401,1
8709,0
93950,1
34793,0
53584,0
15911,0
38735,0
105671,1
54084,0
35489,0
35060,0
33274,0
43955,0
28627,0
104326,1
85182,1
23042,0
2908,0
85460,1
29945,0
111344,1
17831,0
59675,0
97027,1
89724,1
62910,1
9519,0
22161,1
18061,0
55766,0
45474,0
72085,1
85110,1
16570,0
110034,1
47094,0
109380,1
103590,1
84393,1
16383,0
15205,1
85106,1
72516,1
19588,0
13945,1
68082,1
26905,0
27027,0
83582,1
105904,1
105735,1
5107,0
106007,1
51522,0
67425,1
89243,1
40150,0
55734,0
112386,1
47662,0
111336,1
2162,0
14898,0
51418,0
83571,1
3930,0
75041,1
45708,0
27340,0
104699,1
35013,0
53785,0
100652,1
38455,0
47679,0
96163,1
45774,0
77886,1
75571,1
112788,1
103288,1
98639,1
85928,1
104216,1
29743,0
107644,1
29310,0
104304,1
103551,1
54911,0
30470,0
40239,0
75799,1
99422,1
97929,1
59941,0
64432,1
91050,1
51247,0
5057,0
94141,1
67583,1
100088,1
83810,1
113394,1
107552,1
62033,1
89759,1
53721,0
105331,1
29768,0
25035,0
77816,1
46053,0
2033,0
18430,0
24460,0
30289,0
106544,1
79157,1
51801,0
72963,1
31907,0
78885,1
66404,1
27979,0
58251,0
75824,1
39213,0
19108,0
2853,0
34062,0
7146,0
39561,0
44098,0
108825,1
11234,0
75178,1
45705,0
58953,0
87334,1
66557,1
6548,1
8443,0
2359,1
51326,0
41649,0
99843,1
84891,1
97611,1
104527,1
38611,0
31810,0
103980,1
94983,1
111665,1
56994,0
49177,0
50417,0
56090,0
1050,0
113950,1
11238,0
50920,0
89084,1
32188,0
28448,0
48630,0
104026,1
100670,1
4474,0
3427,0
82351,1
81074,1
22555,0
93156,1
35984,0
63386,1
47952,0
68531,1
33392,0
19492,0
31757,0
51637,0
28436,0
79667,1
61421,1
41503,0
75181,1
78125,1
38080,0
111495,1
5609,0
33280,0
100681,1
61595,1
43425,0
32992,0
63196,1
27274,0
93157,1
67124,1
8063,0
60310,0
7982,1
35772,0
27024,0
50519,0
79599,1
47545,0
104392,1
46260,0
44982,0
65693,1
47481,0
12742,1
88118,1
54701,0
111283,1
43515,0
17648,0
78184,1
38766,0
108657,1
102491,1
62788,1
96119,1
35124,0
83490,1
95316,1
96199,1
71322,1
50830,0
28572,0
12185,0
97071,1
53763,0
61656,1
37469,0
4758,0
15389,0
39185,0
21749,0
97585,1
18381,0
43277,0
64547,1
60024,0
91796,1
2722,0
96399,1
103468,1
17957,0
82170,1
93789,1
62484,1
6791,0
61257,0
52329,0
95663,1
75563,1
110771,1
10512,0
26954,0
101461,1
28263,0
22467,0
27209,0
108444,1
66314,1
26257,0
82281,1
37220,0
31964,0
59146,0
18133,0
112521,1
50887,0
109517,1
112323,1
35983,0
72118,1
14039,0
45250,0
40340,0
99126,1
97459,1
113199,1
25266,0
112173,1
84492,1
61078,0
17150,0
71045,1
96092,1
95052,1
90857,1
109036,1
109456,1
26014,0
76183,1
108278,1
4862,1
3011,0
20488,1
46126,0
51324,0
107982,1
84091,1
31668,0
99997,1
53405,0
24146,0
103113,1
76582,1
37426,0
80634,1
56592,0
111406,1
97990,1
29552,1
40292,0
3633,0
18282,1
5861,0
77848,1
13020,0
65740,1
66848,1
62164,1
14168,0
16161,0
86686,1
108233,1
89695,1
44415,0
104957,1
54514,0
72117,1
42251,0
73822,1
111698,1
48673,0
65897,1
70972,1
75689,1
98808,1
53709,0
58116,0
100464,1
92764,1
97288,1
73851,1
74649,1
76397,1
112564,1
107091,1
24740,0
98981,1
13503,0
3064,0
107490,1
60383,0
47448,0
20633,0
27580,0
32783,0
92409,1
101708,1
92672,1
66879,1
24379,0
12136,0
109977,1
76486,1
91150,1
75174,1
106284,1
65074,1
40463,0
88190,1
73486,1
53912,0
29626,0
88172,1
44345,0
80503,1
35546,0
20472,0
27851,0
73539,1
9400,0
46581,0
63379,1
20291,0
73212,1
91447,1
99956,1
55129,0
113463,1
35040,0
94487,1
37930,0
7000,0
8369,0
40796,0
77971,1
25536,0
64082,1
54040,0
68737,1
108818,1
61212,0
84095,1
95626,1
28607,0
106868,1
31192,0
111468,1
109915,1
105114,1
73651,1
31841,0
8675,0
45078,0
69328,1
81363,1
57952,0
33579,0
62829,1
58952,0
86632,1
4665,1
22853,0
91499,1
101865,1
57804,0
112951,1
19378,0
87352,1
49588,0
30296,0
48182,0
107880,1
22339,0
35492,0
92410,1
37749,0
1487,0
58753,0
37784,0
91575,1
63962,1
83351,1
112327,1
113089,1
83427,1
91711,1
2550,1
89943,1
18152,0
102800,1
35341,0
23197,0
82235,1
88133,1
5626,0
74417,1
16412,0
41548,0
66156,1
64966,1
51041,0
2556,1
109098,1
16950,0
72564,1
98179,1
76068,1
50209,0
96937,1
42705,0
103705,1
14424,0
2346,0
56173,0
78748,1
14388,0
82853,1
15305,0
59308,0
91175,1
11011,0
13455,0
77882,1
93236,1
110952,1
3353,0
64527,1
108785,1
18177,0
8436,0
5056,0
81960,1
19941,1
40938,0
40059,0
37702,0
3457,0
55891,0
23783,0
20534,0
92934,1
14308,0
54329,0
17512,0
61671,1
33416,0
40270,0
95380,1
102956,1
26683,1
21930,0
7418,0
68194,1
97854,1
56327,0
91736,1
99301,1
92874,1
43346,0
92446,1
53416,0
71015,1
85225,1
54155,0
42107,0
81424,1
107938,1
97644,1
17993,0
55714,0
28507,0
8737,0
67863,1
39184,0
100897,1
64999,1
51434,0
88884,1
26600,0
25418,0
48572,0
85133,1
39957,0
8474,0
5526,0
74997,1
12382,0
94790,1
105213,1
5102,0
18952,0
90129,1
26576,0
38334,0
94599,1
55098,0
103466,1
68511,1
45991,0
74376,1
5900,1
78686,1
48473,0
23833,1
15097,0
79095,1
17241,0
86227,1
69196,1
38614,0
85855,1
105679,1
38850,0
2446,0
71277,1
81911,1
59417,0
101564,1
62140,1
30517,0
69039,1
22292,0
108663,1
92885,1
108200,1
79309,1
55709,0
37133,0
80166,1
113231,1
6221,0
54385,0
21944,0
71779,1
29466,1
59284,0
95537,1
86522,1
69678,1
71747,1
9419,0
96109,1
5672,0
11964,0
58265,0
26008,0
22917,1
108189,1
2526,0
9405,0
86398,1
15504,0
38736,0
10818,0
86326,1
6715,0
6607,0
14668,0
89316,1
39638,0
46750,0
52603,0
9146,0
100565,1
112004,1
70204,1
23784,1
77104,1
79923,1
20149,0
36687,0
13794,0
30457,0
56211,0
95160,1
91646,1
23407,0
56161,0
23939,0
105963,1
31459,0
89772,1
54215,0
84090,1
68161,1
4450,0
22581,0
6959,0
79613,1
87754,1
88795,1
64819,1
16714,0
1717,1
100851,1
74088,1
21005,0
67605,1
3876,0
55490,0
112069,1
52190,0
99413,1
71994,1
96373,1
31391,0
41316,0
95167,1
11321,0
45441,0
81837,1
65132,1
41674,0
107766,1
24813,0
4198,0
2755,1
71209,1
1201,0
101960,1
62231,1
103294,1
24835,0
69903,1
100833,1
99028,1
29119,0
104013,1
58598,0
51280,0
111253,1
76490,1
80707,1
44358,0
104021,1
51817,0
60043,0
60672,0
35468,0
47780,0
106148,1
22365,0
55828,0
73961,1
58134,0
77634,1
38184,0
21203,0
62597,1
4933,0
61005,0
86854,1
4877,0
60539,0
111539,1
9103,1
27211,0
34731,0
45402,0
77651,1
8810,0
54351,0
24895,0
102705,1
76799,1
21372,1
94068,1
72582,1
56671,0
107983,1
20654,0
48306,0
32222,0
64718,1
105408,1
52493,0
82747,1
60985,0
46588,0
40990,0
22238,0
16456,0
31843,0
80322,1
98644,1
75974,1
106877,1
110076,1
28284,0
55739,0
45387,0
48503,0
12324,0
41081,0
84987,1
105553,1
15493,0
70967,1
25192,0
28358,0
78768,1
26282,0
10776,1
19439,0
99944,1
15640,0
91502,1
63578,1
39511,0
44498,0
98812,1
91876,1
15707,0
18418,0
16856,0
74970,1
106728,1
65295,1
59032,0
28798,1
93888,1
83780,1
36378,0
25484,0
89436,1
111299,1
104927,1
14386,0
49404,0
31347,0
66169,1
40894,0
4268,1
57223,0
17396,0
38087,0
48192,0
57630,0
17214,0
61320,1
64425,1
94323,1
4934,0
45587,0
17487,0
5329,1
93504,1
71534,1
112831,1
18305,1
102132,1
27898,1
105436,1
105320,1
32565,0
6556,0
79990,1
80642,1
43551,0
94473,1
15592,0
98377,1
39240,0
79762,1
71651,1
4309,0
86514,1
93774,1
83118,1
61354,1
95515,1
60462,0
70514,1
56970,0
79,0
21542,1
19224,0
37085,0
87067,1
66593,1
29118,1
20746,0
97350,1
94552,1
69181,1
65583,1
34721,0
62708,1
96440,1
13109,0
100144,1
101001,1
99793,1
67531,1
109108,1
79036,1
90978,1
15655,0
25493,0
66662,1
75413,1
28155,0
80452,1
110900,1
70995,1
76518,1
48736,0
74386,1
72137,1
15892,0
69883,1
13938,0
58009,0
100827,1
23742,0
13947,0
81946,1
62133,1
91338,1
100890,1
82422,1
79965,1
58246,0
28326,0
27619,0
112170,1
28344,0
90036,1
111,0
3809,0
27833,0
52243,0
23566,0
44216,0
96403,1
83761,1
79390,1
74414,1
26789,0
14563,0
26625,0
39939,0
15304,0
100319,1
43372,0
15274,0
34308,0
62951,1
93585,1
89503,1
80209,1
81908,1
65229,1
90991,1
7445,0
61552,1
31035,1
17846,0
50688,0
14619,0
69996,1
85318,1
30793,0
29740,0
32236,0
13629,0
22626,0
92268,1
99769,1
26120,0
11579,0
90686,1
4535,0
5996,1
73109,1
31468,0
43198,0
23929,0
49484,0
25822,0
20056,0
106463,1
25643,0
99906,1
76653,1
96837,1
40038,0
24678,0
13856,0
102607,1
101937,1
58424,0
113897,1
58189,0
17135,0
72685,1
30334,1
93569,1
44445,0
35697,0
78759,1
72893,1
89373,1
12233,0
65988,1
51611,0
75175,1
34478,0
53962,0
43345,0
45614,0
12298,0
73254,1
50687,0
22772,0
21075,0
3825,1
111879,1
34964,0
39069,0
100067,1
87710,1
82334,1
79634,1
65479,1
3685,0
70614,1
47649,0
76989,1
80691,1
18358,0
36532,0
18158,0
23485,0
69650,1
6949,1
34845,0
98182,1
9708,0
5380,0
32544,0
52376,0
51304,0
101328,1
72301,1
47906,0
86961,1
81966,1
27050,0
67321,1
107542,1
107168,1
40768,0
40499,0
86988,1
84421,1
72762,1
101615,1
90030,1
56177,0
102048,1
67945,1
46312,0
89007,1
21920,0
30783,0
14341,0
55225,0
106111,1
5932,1
12405,0
106255,1
103373,1
34228,0
40244,0
54724,0
49924,0
97979,1
99334,1
69675,1
96605,1
85364,1
29952,0
3244,1
113054,1
30721,0
71388,1
101617,1
40421,0
112632,1
114109,1
63069,1
99479,1
100436,1
36752,0
18853,0
74428,1
54958,0
15360,0
72532,1
30015,0
3678,0
28456,0
104054,1
63411,1
8446,1
58669,0
77165,1
21648,0
110500,1
41597,0
83253,1
86018,1
37587,0
113203,1
109844,1
6547,0
97973,1
108487,1
47747,0
21854,0
30225,0
34162,0
63225,1
76575,1
111359,1
3190,0
53234,0
82090,1
2831,0
31696,0
11601,0
3780,0
23725,0
113494,1
113475,1
55808,0
22382,0
52797,0
54968,0
77031,1
93372,1
7025,0
59368,0
40193,0
73027,1
74270,1
7958,0
8289,0
105514,1
18526,0
26936,0
89601,1
85829,1
52294,0
102945,1
5705,0
10275,0
19607,0
30890,0
74927,1
78743,1
11198,0
76005,1
1662,0
24980,0
57852,0
59090,0
29136,1
61477,1
34186,0
68755,1
107013,1
104354,1
45606,0
18890,0
3322,1
101742,1
55310,0
83162,1
6692,0
89513,1
74913,1
102626,1
104653,1
15925,0
13469,1
87557,1
22630,0
45507,0
46940,0
21917,0
34460,0
42494,0
863,0
3009,0
29920,0
17760,0
58240,0
986,0
81195,1
48756,0
65297,1
18536,1
7233,0
94885,1
90356,1
38396,0
87551,1
86719,1
3918,0
41455,0
86592,1
2308,0
99182,1
75899,1
37086,0
47985,0
84179,1
43289,0
44374,0
39495,0
53421,0
106057,1
34398,0
38519,0
21012,0
103737,1
77275,1
23818,0
46032,0
109987,1
81367,1
87146,1
102946,1
51468,0
53594,0
29664,0
50180,0
76360,1
18636,0
84352,1
113319,1
17173,0
42826,0
49584,0
95137,1
59816,0
91323,1
51370,0
2765,0
72373,1
95945,1
94941,1
30880,1
5738,0
35324,0
59971,0
68207,1
68925,1
6398,0
27916,0
54935,0
68818,1
91805,1
58394,0
71932,1
56292,0
48479,0
39767,0
102327,1
9065,0
109454,1
84632,1
47132,0
93058,1
43724,0
40026,0
97819,1
93257,1
76743,1
37659,0
113532,1
23906,0
53661,0
24256,0
57767,0
82340,1
76215,1
30614,0
63308,1
96413,1
60704,0
113508,1
70523,1
77486,1
113058,1
92077,1
62518,1
99849,1
14715,0
36119,0
13513,0
32226,0
71569,1
50522,0
69787,1
101528,1
57965,0
9678,0
25312,1
96114,1
97183,1
87049,1
4026,0
60926,0
89865,1
94021,1
43992,0
76567,1
79413,1
86891,1
75591,1
43113,0
40349,0
93081,1
61940,1
98861,1
82788,1
57977,0
75075,1
103140,1
48288,0
67004,1
81022,1
106498,1
22328,0
10732,0
82864,1
34990,0
86070,1
84996,1
13017,0
39673,0
67536,1
109035,1
35413,0
53043,0
66584,1
12414,1
79392,1
7886,0
89913,1
78258,1
112666,1
32635,0
36526,0
91324,1
64379,1
13167,1
75118,1
37844,0
71916,1
85780,1
27384,0
38398,0
65256,1
49337,0
68768,1
16427,0
62585,1
1549,0
23225,0
92286,1
70090,1
42764,0
35687,0
13957,0
25284,1
44263,0
103589,1
12840,1
7389,0
10927,0
59333,0
16913,1
49855,0
78914,1
87206,1
109805,1
110374,1
31098,1
64535,1
76275,1
76788,1
96691,1
4673,0
75925,1
69413,1
11098,0
85628,1
70447,1
26880,0
45611,0
3653,0
61052,0
83142,1
45550,0
81964,1
70470,1
69839,1
52174,0
21425,0
18827,0
66377,1
50749,0
87209,1
97226,1
68522,1
95402,1
14537,0
29055,0
9104,0
3153,0
97963,1
82453,1
56480,0
104849,1
76398,1
30686,0
34380,0
19117,0
66831,1
19367,0
55378,0
63340,1
105181,1
65814,1
8881,0
648,0
54512,0
92366,1
90145,1
17123,0
107436,1
20246,0
7275,0
99234,1
29579,1
85830,1
69654,1
95214,1
99910,1
13177,0
17147,1
51837,0
56789,0
88581,1
2247,0
38248,0
5252,1
87835,1
5657,1
48790,0
67136,1
81343,1
29161,1
46256,0
14562,0
62936,1
30403,0
15029,0
111005,1
73646,1
94662,1
21677,0
58643,0
83998,1
15583,1
24926,0
58856,0
45431,0
111049,1
25845,0
4711,0
405,0
52720,0
74221,1
22639,0
93365,1
4851,1
101441,1
54333,0
10831,0
19784,0
36874,0
70177,1
100627,1
50437,0
1971,0
47895,0
27685,0
65758,1
112408,1
5174,0
42758,0
68652,1
9484,0
14461,0
108744,1
64846,1
80157,1
73939,1
13197,0
97733,1
51807,0
91704,1
3719,0
6259,0
69030,1
86964,1
44320,0
34075,0
74420,1
18310,0
54278,0
68038,1
63624,1
51577,0
110478,1
43314,0
50280,0
16538,0
109134,1
1553,0
47178,0
86330,1
1249,0
48854,0
104473,1
63806,1
57321,0
78106,1
31591,0
105983,1
37946,0
85766,1
112023,1
